id	name	barcode	instr_id	instrument_name	state	created_by	created_at
1484	130626_SN7001179_0132_AC2A1UACXX	C2A1U	44518	h1179	Completed	24	2013-06-26 16:13:01-04
1493	130705_SN804_0122_BD29WYACXX	D29WY	18186	h804	Completed	77	2013-07-08 09:51:45-04
1513	130726_SN804_0123_BC28VCACXX	C28VC	18186	h804	Completed	24	2013-07-29 12:01:20-04
1509	130724_SN1080_0144_BC28RPACXX	C28RP	29089	h1080	Completed	77	2013-07-25 09:23:32-04
1515	130730_h239_0202_AD2A2HACXX	D2A2H	8942	h239	Completed	24	2013-07-31 15:39:00-04
1517	08012013-1_SL	5T3Z0	116125	it2	Completed	38	2013-08-01 16:21:47-04
1518	130801_SN802_0131_BC28VBACXX	C28VB	18187	h802	Completed	77	2013-08-02 10:09:17-04
1506	130718_SN7001179_0134_BD29TUACXX_fail	D29TU_fail	44518	h1179	Failed	24	2013-07-24 09:57:08-04
1519	130801_SN802_0130_AD2A7JACXX	D2A7J	18187	h802	Completed	77	2013-08-02 10:30:38-04
1638	131113_h803_0154_BC34URACXX	C34UR	18188	h803	Running	77	2013-11-13 15:51:55-05
1501	130711_h239_0200_AC28JHACXX	C28JH	8942	h239	Completed	24	2013-07-12 15:29:26-04
1499	130710_h803_0128_AC28JNACXX	C28JN	18188	h803	Completed	24	2013-07-12 10:29:58-04
1498	130710_h803_0129_BD2A98ACXX	D2A98	18188	h803	Completed	24	2013-07-11 15:27:01-04
1475	130619_SN801_0113_AC25LAACXX	C25LA	18185	h801	Completed	24	2013-06-20 13:42:08-04
1478	130621_SN802_0123_BD29YLACXX	D29YL	18187	h802	Completed	24	2013-06-25 14:44:37-04
1486	130627_SN203_0183_BD2AR4ACXX	D2AR4	8940	h203	Completed	77	2013-06-28 10:09:07-04
1473	130618_h803_0127_BD2941ACXX	D2941	18188	h803	Completed	77	2013-06-19 11:11:53-04
1500	130711_h239_0201_BD2A7KACXX	D2A7K	8942	h239	Completed	24	2013-07-12 10:48:20-04
1496	130710_SN802_0124_AC292TACXX	C292T	18187	h802	Completed	77	2013-07-11 10:31:25-04
1495	130710_SN802_0125_BD29TMACXX	D29TM	18187	h802	Failed	77	2013-07-11 10:08:43-04
1621	131028_M00146_0032_000000000-A43D2_fail	A43D2_fail	28979	m146	Failed	57	2013-10-29 10:23:17-04
1607	131016_h803_0149_AC2R80ACXX	C2R80	18188	h803	Completed	77	2013-10-16 15:15:29-04
1464	130611_h239_0196_AC28W0ACXX	C28W0	8942	h239	Completed	77	2013-06-12 09:50:47-04
1451	130606_SN801_0111_BD1W19ACXX	D1W19	18185	h801	Completed	77	2013-06-07 10:16:13-04
1465	130611_h239_0197_BD29P1ACXX	D29P1	8942	h239	Completed	77	2013-06-12 09:57:57-04
1531	130808_SN804_0124_AC2CBFACXX	C2CBF	18186	h804	Completed	24	2013-08-15 12:25:53-04
1450	130606_SN801_0110_AC292JACXX	C292J	18185	h801	Completed	77	2013-06-07 09:58:51-04
1533	130816_SN7001179_0137_AC2DDGACXX	C2DDG	44518	h1179	Completed	77	2013-08-19 10:00:00-04
1539	130821_h803_0137_BD2F38ACXX	D2F38	18188	h803	Completed	24	2013-08-22 10:51:06-04
1540	130821_h803_0136_AC2D6CACXX	C2D6C	18188	h803	Completed	24	2013-08-22 11:12:26-04
1535	130820_SN801_0122_AC2CB3ACXX	C2CB3	18185	h801	Completed	24	2013-08-20 16:02:58-04
1470	130614_SN804_0119_AC26RFACXX	C26RF	18186	h804	Completed	77	2013-06-17 10:08:41-04
1537	08202013-1_SL_179	7YUKQ	116125	it2	Completed	74	2013-08-21 13:11:17-04
1529	130814_M00753_0054_000000000-A38AP	A38AP	55199	m753	Completed	24	2013-08-14 16:04:51-04
1538	08212013-1_SL_180	XKNRH	116125	it2	Completed	74	2013-08-21 14:14:46-04
1472	130618_h803_0126_AC27HKACXX	C27HK	18188	h803	Completed	77	2013-06-19 11:05:52-04
1512	130718_SN7001179_0134_BD29TUACXX	D29TU	44518	h1179	Completed	24	2013-07-25 16:09:36-04
1639	131112_SN203_0204_BC35NFACXX	C35NF	8940	h203	Running	24	2013-11-13 15:54:59-05
1622	131029_h803_0151_BC2RM7ACXX	C2RM7	18188	h803	Running	77	2013-10-30 11:23:14-04
1608	131017_SN801_0132_BC2UNMACXX	C2UNM	18185	h801	Completed	77	2013-10-17 14:33:27-04
1520	130801_SN7001179_0136_BD2A7YACXX	D2A7Y	44518	h1179	Completed	24	2013-08-02 11:18:51-04
1521	130801_SN7001179_0135_AC262HACXX	C262H	44518	h1179	Completed	24	2013-08-02 11:31:58-04
1522	130802_h239_0203_BD282RACXX	D282R	8942	h239	Completed	24	2013-08-06 13:35:48-04
1536	130820_SN801_0123_BD2BTMACXX	D2BTM	18185	h801	Running	24	2013-08-20 16:38:29-04
1530	130808_SN804_0125_BD2DY8ACXX	D2DY8	18186	h804	Completed	24	2013-08-15 11:59:49-04
1570	130913_SN7001205_0177_BC2KPWACXX	C2KPW	49099	h1205	Completed	77	2013-09-16 10:09:00-04
1567	130911_SN802_0136_BC2LA3ACXX	C2LA3	18187	h802	Completed	77	2013-09-13 10:19:24-04
1551	130828_SN7001205_0164_BC2D0JACXX	C2D0J	49099	h1205	Failed	24	2013-08-29 11:33:08-04
1543	130823_M00753_0055_000000000-A3HR3	A3HR3	55199	m753	Completed	24	2013-08-23 16:13:17-04
1552	130828_SN7001205_0165_AC2FCGACXX	C2FCG	49099	h1205	Failed	24	2013-08-29 12:02:12-04
1555	130830_M00753_0056_000000000-A3HMD	A3HMD	55199	m753	Completed	24	2013-08-30 17:02:59-04
1569	130912_M00753_0057_000000000-A3786	A3786	55199	m753	Completed	24	2013-09-13 11:19:10-04
1547	130827_SN203_0189_AC2D1GACXX	C2D1G	8940	h203	Failed	24	2013-08-28 15:01:52-04
1568	130912_M00146_0025_000000000-A3HEW	A3HEW	28979	m146	Completed	24	2013-09-13 11:13:26-04
1546	130827_SN203_0190_BD2EERACXX	D2EER	8940	h203	Failed	24	2013-08-28 14:02:24-04
1542	130823_SN804_0128_AC2CB5ACXX	C2CB5	18186	h804	Completed	24	2013-08-23 16:04:13-04
1573	130917_M00146_0027_000000000-A379Y	A379Y	28979	m146	Completed	24	2013-09-17 18:43:07-04
1541	130823_SN804_0129_BD2BKLACXX	D2BKL	18186	h804	Completed	24	2013-08-23 15:59:36-04
1572	130913_M00146_0026_000000000-A43A5	A43A5	28979	m146	Completed	24	2013-09-17 18:30:41-04
1544	130823_M00146_0023_000000000-A3HCA	A3HCA	28979	m146	Completed	24	2013-08-23 16:15:44-04
1640	131113_SN7001205_0191_BC345CACXX	C345C	49099	h1205	Running	24	2013-11-13 16:06:08-05
1528	130814_SN802_0132_AC25KEACXX	C25KE	18187	h802	Completed	24	2013-08-14 15:27:59-04
1623	131029_h803_0152_AC2LAHACXX	C2LAH	18188	h803	Running	77	2013-10-30 11:27:37-04
1609	131017_SN801_0131_AC2RCKACXX	C2RCK	18185	h801	Completed	77	2013-10-17 14:37:33-04
1534	130816_h239_0204_AD2ETTACXX	D2ETT	8942	h239	Completed	24	2013-08-19 12:33:03-04
1545	130827_h239_0206_BC2DDFACXX	C2DDF	8942	h239	Completed	5	2013-08-28 10:37:46-04
1549	130828_SN802_0133_AC2D90ACXX	C2D90	18187	h802	Completed	77	2013-08-29 10:12:19-04
1550	130828_SN802_0134_BC2F9EACXX	C2F9E	18187	h802	Completed	77	2013-08-29 10:24:08-04
1548	130827_h239_0205_AC2CJJACXX	C2CJJ	8942	h239	Completed	77	2013-08-28 15:02:02-04
1532	130816_SN7001179_0138_BD2DWLACXX	D2DWL	44518	h1179	Completed	77	2013-08-19 09:43:06-04
1554	130829_SN7001179_0139_AC2CYWACXX	C2CYW	44518	h1179	Completed	24	2013-08-29 16:22:50-04
1587	130920_SN801_0129_BD2HJDACXX	D2HJD	18185	h801	Completed	77	2013-09-20 15:35:24-04
1586	130920_SN801_0128_AC2UW7ACXX	C2UW7	18185	h801	Completed	77	2013-09-20 15:06:29-04
1575	130917_SN7001179_0141_AC2L90ACXX	C2L90	44518	h1179	Completed	77	2013-09-18 10:18:51-04
1584	130918_h803_0143_BD2H29ACXX	D2H29	18188	h803	Completed	77	2013-09-20 10:46:49-04
1583	130919_h803_0147_AC2H15ACXX	C2H15	18188	h803	Completed	77	2013-09-20 10:43:25-04
1574	130917_SN7001179_0142_BC2UW8ACXX	C2UW8	44518	h1179	Completed	77	2013-09-18 10:07:07-04
1553	130829_SN7001179_0140_BC2DB5ACXX	C2DB5	44518	h1179	Completed	24	2013-08-29 16:21:01-04
1585	09202013-1_SL_182	WBPK3	116125	it2	Completed	74	2013-09-20 11:42:04-04
1582	09192013-1_SL_181	ISJ0C	116125	it2	Completed	74	2013-09-20 09:17:06-04
1580	130919_M00753_0058_000000000-A43AH	A43AH	55199	m753	Completed	24	2013-09-19 17:01:51-04
1581	130919_M00146_0028_000000000-A42PU	A42PU	28979	m146	Completed	24	2013-09-19 17:03:10-04
1576	130912_SN802_0138_AC2D1FACXX_fail	C2D1F_fail	18187	h802	Failed	24	2013-09-19 14:00:25-04
1641	131113_SN7001205_0192_AC2K3CACXX	C2K3C	49099	h1205	Running	24	2013-11-13 16:17:59-05
1577	130912_SN802_0138_AC2D1FACXX	C2D1F	18187	h802	Running	24	2013-09-19 14:14:16-04
1610	131018_SN7001179_0144_AC2KG3ACXX	C2KG3	44518	h1179	Completed	77	2013-10-21 13:45:10-04
1579	130911_h239_0207_AC2D0EACXX	C2D0E	8942	h239	Running	24	2013-09-19 14:59:12-04
1578	130911_h239_0208_BC2KHEACXX	C2KHE	8942	h239	Running	24	2013-09-19 14:31:26-04
1624	131030_M00753_0062_000000000-A439N_fail	A439N_fail	55199	m753	Failed	57	2013-10-31 15:41:15-04
1571	130913_SN7001205_0176_AC2NPPACXX	C2NPP	49099	h1205	Failed	77	2013-09-16 10:13:57-04
1590	130924_SN804_0132_AC2UU9ACXX	C2UU9	18186	h804	Completed	77	2013-09-25 10:06:43-04
1588	130923_M00753_0059_000000000-A42TJ	A42TJ	55199	m753	Completed	24	2013-09-24 16:32:53-04
1589	130923_M00146_0029_000000000-A42PY	A42PY	28979	m146	Completed	24	2013-09-24 16:35:16-04
1594	131001_SN7001179_0143_BC2UUDACXX	C2UUD	44518	h1179	Completed	24	2013-10-02 09:41:15-04
1592	130927_h239_0210_BC2DA7ACXX	C2DA7	8942	h239	Completed	24	2013-10-01 10:28:28-04
1591	130925_SN203_0198_BC2UVAACXX	C2UVA	8940	h203	Completed	24	2013-09-26 09:15:04-04
1642	131108_h239_0214_AC2LDRACXX	C2LDR	8942	h239	Running	24	2013-11-13 16:27:02-05
1611	131022_h239_0212_BC2LAGACXX	C2LAG	8942	h239	Running	77	2013-10-23 09:54:54-04
1625	131101_SN801_0135_BC350FACXX	C350F	18185	h801	Running	77	2013-11-01 14:37:38-04
1593	130927_h239_0209_AC2KGDACXX	C2KGD	8942	h239	Running	24	2013-10-01 10:55:16-04
1595	131002_h803_0148_AC2UYPACXX	C2UYP	18188	h803	Running	77	2013-10-03 10:00:40-04
1596	131003_SN801_0130_AC2PR8ACXX	C2PR8	18185	h801	Running	77	2013-10-03 13:22:23-04
